x, y
140.12820512820514, 56.98440545808967
139.14529914529913, 56.53606237816764
138.3760683760684, 56.0682261208577
139.4017094017094, 55.60038986354776
138.46153846153845, 55.01559454191033
140.17094017094018, 55.074074074074076
141.53846153846155, 54.64522417153996
142.35042735042734, 55.26900584795322
140.2136752136752, 56.126705653021446
141.1965811965812, 55.71734892787524
142.26495726495727, 56.2046783625731
141.06837606837607, 56.59454191033139
141.53846153846155, 57.14035087719298
140.85470085470087, 57.471734892787524
141.45299145299145, 57.95906432748538
142.73504273504273, 57.53021442495127
142.73504273504273, 56.90643274853801
143.2905982905983, 55.873294346978554
143.8034188034188, 56.45808966861598
143.93162393162393, 57.08187134502924
144.01709401709402, 57.82261208576998
143.2905982905983, 58.07602339181287
143.07692307692307, 58.69980506822612
142.73504273504273, 58.29044834307992
144.18803418803418, 58.30994152046784
144.44444444444446, 58.93372319688109
145.55555555555554, 58.97270955165692
145.47008547008548, 58.641325536062375
146.32478632478632, 58.30994152046784
145.64102564102564, 57.861598440545805
145.2991452991453, 57.393762183235864
145, 56.67251461988304
145.85470085470087, 56.49707602339181
145.12820512820514, 55.9317738791423
144.7008547008547, 55.366471734892784
144.7863247863248, 54.9766081871345
143.84615384615384, 54.87914230019493
147.0940170940171, 59.08966861598441
146.7094017094017, 58.66081871345029
146.96581196581195, 58.1150097465887
146.96581196581195, 57.51072124756335
146.36752136752136, 56.98440545808967
147.86324786324786, 57.08187134502924
148.2051282051282, 57.705653021442494
148.03418803418805, 58.19298245614035
148.07692307692307, 58.81676413255361
149.1025641025641, 58.875243664717345
150.04273504273505, 58.73879142300195
149.14529914529913, 58.30994152046784
149.18803418803418, 57.72514619883041
149.27350427350427, 57.33528265107213
149.05982905982907, 56.653021442495124
150.25641025641025, 56.98440545808967
150.2991452991453, 57.45224171539961
150.25641025641025, 57.99805068226121
150.68376068376068, 58.173489278752434
151.45299145299145, 58.38791423001949
152.30769230769232, 58.32943469785575
151.6239316239316, 57.99805068226121
151.7094017094017, 57.49122807017544
151.1965811965812, 56.886939571150094
151.11111111111111, 56.419103313840154
151.06837606837607, 55.97076023391813
150.2991452991453, 56.24366471734893
149.82905982905982, 55.67836257309941
148.84615384615384, 56.10721247563353
147.69230769230768, 56.49707602339181
147.05128205128204, 55.99025341130604
146.15384615384616, 55.67836257309941
147.39316239316238, 55.15204678362573
148.5897435897436, 55.50292397660819
148.46153846153845, 54.74269005847953
149.9145299145299, 55.03508771929825
149.9145299145299, 54.528265107212476
143.07692307692307, 54.48927875243665
143.88888888888889, 54.48927875243665
144.44444444444446, 54.4307992202729
143.2905982905983, 53.96296296296296
144.14529914529913, 53.98245614035088
144.52991452991452, 53.94346978557505
143.5897435897436, 53.43664717348928
144.01709401709402, 53.45614035087719
144.48717948717947, 53.45614035087719
143.76068376068375, 52.98830409356725
144.31623931623932, 53.007797270955166
144.7863247863248, 53.007797270955166
143.8034188034188, 52.539961013645225
144.18803418803418, 52.539961013645225
144.7008547008547, 52.539961013645225
143.88888888888889, 51.994152046783626
144.23076923076923, 51.994152046783626
144.7863247863248, 52.033138401559455
143.88888888888889, 51.46783625730994
144.44444444444446, 51.46783625730994
144.74358974358975, 51.487329434697855
144.1025641025641, 51.058479532163744
144.52991452991452, 51
145.0854700854701, 51.019493177387915
144.52991452991452, 50.551656920077974
144.87179487179486, 50.57115009746589
145.47008547008548, 50.512670565302145
152.94871794871796, 58.56335282651072
152.9059829059829, 57.99805068226121
152.77777777777777, 57.45224171539961
152.60683760683762, 57.10136452241716
152.30769230769232, 56.53606237816764
152.30769230769232, 55.97076023391813
152.17948717948718, 55.42495126705653
151.36752136752136, 55.42495126705653
151.28205128205127, 54.9766081871345
152.30769230769232, 54.9766081871345
151.4102564102564, 54.45029239766082
152.0940170940171, 54.48927875243665
152.60683760683762, 54.17738791423002
153.93162393162393, 58.77777777777778
154.87179487179486, 58.719298245614034
155.3846153846154, 58.93372319688109
156.02564102564102, 59.20662768031189
155.72649572649573, 59.732943469785575
156.1965811965812, 60.1812865497076
156.75213675213675, 60.41520467836257
157.22222222222223, 60.7270955165692
158.03418803418805, 61.058479532163744
159.01709401709402, 60.7270955165692
159.6153846153846, 60.551656920077974
158.2905982905983, 60.41520467836257
159.23076923076923, 60.14230019493177
158.5897435897436, 59.810916179337234
157.9059829059829, 60.14230019493177
157.13675213675214, 59.79142300194932
156.7094017094017, 59.40155945419103
157.13675213675214, 59.24561403508772
158.33333333333334, 59.47953216374269
157.94871794871796, 59.01169590643275
156.92307692307693, 58.914230019493175
155.5982905982906, 58.54385964912281
155.04273504273505, 58.32943469785575
154.31623931623932, 58.34892787524366
153.84615384615384, 57.95906432748538
154.57264957264957, 57.92007797270955
153.67521367521368, 57.45224171539961
154.18803418803418, 57.45224171539961
154.74358974358975, 57.45224171539961
155.12820512820514, 57.45224171539961
155.8974358974359, 57.45224171539961
156.92307692307693, 57.900584795321635
155.98290598290598, 57.99805068226121
155.42735042735043, 57.88109161793372
156.11111111111111, 58.29044834307992
157.35042735042734, 58.485380116959064
158.5042735042735, 58.73879142300195
159.27350427350427, 59.10916179337232
159.52991452991452, 59.499025341130604
159.95726495726495, 59.810916179337234
155.55555555555554, 56.98440545808967
154.87179487179486, 56.98440545808967
154.01709401709402, 56.96491228070175
153.46153846153845, 56.94541910331384
153.46153846153845, 56.49707602339181
154.14529914529913, 56.4775828460039
154.7863247863248, 56.49707602339181
155.2136752136752, 56.45808966861598
153.54700854700855, 55.97076023391813
154.1025641025641, 55.89278752436647
154.52991452991452, 56.00974658869396
