x, y
138.07692307692307, 37.406143344709896
138.12820512820514, 37.351535836177476
138.26923076923077, 37.40955631399317
138.22649572649573, 37.33105802047782
138.2051282051282, 38.19453924914676
138.33333333333334, 38.29351535836177
138.7008547008547, 38.24914675767918
138.73504273504273, 38.208191126279864
138.73504273504273, 38.15017064846416
138.7051282051282, 38.10238907849829
138.4145299145299, 38.57337883959045
138.51709401709402, 38.7098976109215
138.35897435897436, 38.70648464163823
138.42307692307693, 38.781569965870304
138.7094017094017, 38.66894197952218
138.6965811965812, 38.610921501706486
138.96153846153845, 38.491467576791806
139.0811965811966, 38.37883959044368
139.01282051282053, 38.419795221843
138.95726495726495, 38.43344709897611
139.1196581196581, 38.419795221843
139.14957264957266, 38.382252559726965
139.27777777777777, 38.32081911262799
139.33333333333334, 38.303754266211605
139.51709401709402, 38.86006825938566
139.508547008547, 38.83276450511946
139.44017094017093, 38.85665529010239
139.55555555555554, 38.8259385665529
139.491452991453, 38.948805460750854
139.52136752136752, 39.03071672354949
139.5811965811966, 39.09556313993174
139.42735042735043, 39.06143344709898
138.8034188034188, 39.14334470989761
138.76495726495727, 39.177474402730375
139.56410256410257, 39.92150170648464
139.60256410256412, 39.9419795221843
139.60683760683762, 39.88737201365188
139.74358974358975, 39.69965870307167
139.68376068376068, 39.68600682593857
139.65811965811966, 39.63481228668942
139.6965811965812, 39.63481228668942
139.61111111111111, 39.563139931740615
139.54273504273505, 39.781569965870304
138.33333333333334, 37.7098976109215
138.34188034188034, 37.64505119453925
138.19230769230768, 38.580204778157
138.24786324786325, 38.63481228668942
