"","stock","est_m","up_m","dn_m","sd","Year"
"1","Bering Sea_imm",0.229727834271539,0.998533476398241,0.0528523871122009,0.74969,1982
"2","Bering Sea_imm",0.170646690041461,0.651485590554182,0.0446982914807611,0.6835,1983
"3","Bering Sea_imm",0.147359514666976,0.546185618711942,0.0397572287130084,0.66841,1984
"4","Bering Sea_imm",0.0912821518078994,0.30748013360046,0.0270990881300565,0.61962,1985
"5","Bering Sea_imm",0.0828768092204556,0.27408691907422,0.0250598077783634,0.61025,1986
"6","Bering Sea_imm",0.104319184304641,0.358483587866558,0.0303570165617639,0.62981,1987
"7","Bering Sea_imm",0.131562928250506,0.466735576042398,0.0370848184246308,0.64606,1988
"8","Bering Sea_imm",0.171981218998455,0.636921031807358,0.0464383152873187,0.66799,1989
"9","Bering Sea_imm",0.216661294431392,0.841300811371454,0.0557970655325569,0.69215,1990
"10","Bering Sea_imm",0.282285587180852,1.1160222488434,0.071401043135673,0.70133,1991
"11","Bering Sea_imm",0.251000085302453,1.01718600895186,0.0619365998621598,0.71395,1992
"12","Bering Sea_imm",0.311810390084478,1.21638044431204,0.079930353878406,0.69451,1993
"13","Bering Sea_imm",0.29585376023581,1.1369349486693,0.076987208061565,0.68685,1994
"14","Bering Sea_imm",0.325097546047919,1.22274068214576,0.0864356735566439,0.67588,1995
"15","Bering Sea_imm",0.451703178317639,1.4855917830854,0.137343086859634,0.60742,1996
"16","Bering Sea_imm",0.512933023917733,1.58994909500579,0.165477176503208,0.5772,1997
"17","Bering Sea_imm",0.323379086992985,1.26475344747301,0.0826833357231454,0.69582,1998
"18","Bering Sea_imm",0.130255157787032,0.470458089706342,0.0360635867494914,0.65521,1999
"19","Bering Sea_imm",0.16404737843223,0.627446042325063,0.0428906082039564,0.68444,2000
"20","Bering Sea_imm",0.325019531998928,1.25438874731226,0.0842144800861364,0.68904,2001
"21","Bering Sea_imm",0.22281799648977,0.899691277054076,0.0551832176502596,0.71209,2002
"22","Bering Sea_imm",0.194113934707644,0.772610375121878,0.0487700150826211,0.70476,2003
"23","Bering Sea_imm",0.185808259477102,0.721342225757446,0.0478617611129826,0.69204,2004
"24","Bering Sea_imm",0.199338678269115,0.771537501349948,0.0515022388212529,0.6905,2005
"25","Bering Sea_imm",0.171010554869724,0.643675604183105,0.0454337708106328,0.67626,2006
"26","Bering Sea_imm",0.18725948568576,0.717393481649963,0.048879890710249,0.68527,2007
"27","Bering Sea_imm",0.163742533901646,0.618097417779476,0.0433776563973571,0.67773,2008
"28","Bering Sea_imm",0.17622212602669,0.681811262936996,0.0455466774890108,0.69031,2009
"29","Bering Sea_imm",0.358868231875441,1.44537383868937,0.089102489890218,0.7108,2010
"30","Bering Sea_imm",0.344462516487397,1.3347014047752,0.0888996031923821,0.69106,2011
"31","Bering Sea_imm",0.264307257083021,1.07247922392425,0.0651372302496785,0.7146,2012
"32","Bering Sea_imm",0.252659385425572,1.06180193123817,0.060121161174747,0.73249,2013
"33","Bering Sea_imm",0.47987482036419,1.86548449089615,0.123442378826178,0.69273,2014
"34","Bering Sea_imm",0.429755000049654,1.70775970921852,0.108147158567286,0.70394,2015
"35","Bering Sea_imm",0.225808044780099,0.930030032821317,0.0548254048664764,0.72221,2016
"36","Bering Sea_imm",0.178135639360467,0.697490768848501,0.0454949476431777,0.6964,2017
"37","Bering Sea_imm",0.436957212753236,1.71131007000118,0.111570433157648,0.69652,2018
"38","Bering Sea_imm",1.73204016530281,2.70330419301899,1.10973938558942,0.22713,2019
"39","Bering Sea_imm",0.25846370527942,503.023052968085,0.00013280402667948,3.8641,2020
"40","Bering Sea_imm",0.118216215080117,0.427821682451867,0.0326656503891448,0.65622,2021
"41","Bering Sea_imm",0.197294054642218,0.849127438241034,0.0458411096428582,0.74465,2022
"42","Bering Sea_imm",0.335749477431985,2.23159103570483,0.0505145027884768,0.96638,2023
"43","Bering Sea_mat",0.363316835623061,3.1668328895576,0.0416817456590184,1.1047,1982
"44","Bering Sea_mat",0.835587674405757,2.41296818084049,0.289355975417637,0.54106,1983
"45","Bering Sea_mat",1.72845855041095,3.2218044796527,0.927296792638011,0.31771,1984
"46","Bering Sea_mat",0.2665322578799,1.21976815036412,0.0582401208535829,0.77598,1985
"47","Bering Sea_mat",0.128083869392862,0.532866902438013,0.0307871956835526,0.72734,1986
"48","Bering Sea_mat",0.179760476563278,0.819845640283982,0.0394145279873218,0.77423,1987
"49","Bering Sea_mat",0.350081253004579,1.56890574711594,0.0781161544793548,0.76529,1988
"50","Bering Sea_mat",0.40938878494969,1.67622124314912,0.0999863102365382,0.7192,1989
"51","Bering Sea_mat",0.581211825962941,2.13566996843386,0.15817387125919,0.66399,1990
"52","Bering Sea_mat",1.25624862713903,2.54642496251785,0.61975539684792,0.36049,1991
"53","Bering Sea_mat",0.497938850329434,1.92266222278438,0.128958220393143,0.68928,1992
