0	0	0	0	0	0	0	0	0	0	0.061956058	0.338092919	0.245770017	0.179952355	0.101971355	0.052082742	0.01630075	0.003873804
0	0	0	0	0	0	0	0	0	0	0.054820706	0.293025495	0.250872001	0.183591171	0.123590431	0.059823695	0.026179832	0.008096669
0	0	0	0	0	0	0	0	0	0	0.046717823	0.255128173	0.25632511	0.215002806	0.129716556	0.064551321	0.025268321	0.007289891
# numbers at size																																							
#	47.5	52.5	57.5	62.5	67.5	72.5	77.5	82.5	87.5	92.5	97.5	102.5	107.5	112.5	117.5	122.5	127.5	132.5																		
0.000	0.001	0.002	0.003	0.004	0.010	0.023	0.057	0.124	0.255	0.303	0.053	0.046	0.047	0.039	0.022	0.008	0.003
0.000	0.000	0.001	0.002	0.004	0.009	0.020	0.056	0.136	0.327	0.345	0.031	0.022	0.021	0.014	0.008	0.003	0.001
0.000	0.001	0.001	0.003	0.005	0.011	0.021	0.051	0.120	0.317	0.342	0.034	0.026	0.026	0.019	0.014	0.006	0.002
0.000	0.000	0.000	0.003	0.005	0.013	0.028	0.062	0.137	0.311	0.312	0.035	0.028	0.026	0.019	0.014	0.005	0.002
0.000	0.001	0.002	0.004	0.009	0.022	0.035	0.069	0.145	0.310	0.299	0.034	0.024	0.021	0.012	0.008	0.003	0.001
0.000	0.000	0.001	0.002	0.004	0.010	0.020	0.050	0.129	0.302	0.281	0.052	0.043	0.042	0.032	0.020	0.009	0.003
0.000	0.000	0.001	0.003	0.005	0.013	0.027	0.062	0.140	0.298	0.291	0.040	0.033	0.032	0.026	0.019	0.008	0.002
0.000	0.001	0.002	0.004	0.007	0.012	0.023	0.053	0.137	0.337	0.348	0.022	0.016	0.014	0.011	0.007	0.003	0.002
0.000	0.002	0.004	0.007	0.013	0.021	0.032	0.060	0.142	0.328	0.328	0.015	0.014	0.013	0.010	0.007	0.003	0.002
0.000	0.001	0.001	0.004	0.007	0.015	0.031	0.070	0.158	0.350	0.317	0.015	0.011	0.008	0.006	0.004	0.002	0.001
0.000	0.000	0.002	0.005	0.009	0.016	0.030	0.070	0.158	0.352	0.296	0.016	0.014	0.014	0.010	0.006	0.002	0.001
0.000	0.000	0.001	0.002	0.003	0.008	0.017	0.048	0.134	0.354	0.361	0.022	0.018	0.015	0.009	0.005	0.002	0.001
0.000	0.000	0.001	0.001	0.003	0.007	0.013	0.040	0.116	0.345	0.376	0.026	0.024	0.023	0.014	0.007	0.003	0.001
0.000	0.000	0.000	0.001	0.002	0.006	0.012	0.038	0.121	0.359	0.363	0.024	0.022	0.021	0.014	0.010	0.005	0.002
0.000	0.000	0.000	0.001	0.003	0.006	0.013	0.043	0.132	0.390	0.386	0.005	0.005	0.005	0.005	0.004	0.002	0.001
0.000	0.000	0.000	0.001	0.002	0.007	0.015	0.048	0.138	0.390	0.349	0.013	0.012	0.010	0.007	0.005	0.002	0.001
0.000	0.000	0.000	0.001	0.004	0.009	0.018	0.058	0.151	0.395	0.325	0.011	0.009	0.008	0.005	0.003	0.001	0.000
0.000	0.000	0.000	0.001	0.003	0.008	0.016	0.051	0.143	0.389	0.319	0.020	0.017	0.013	0.010	0.006	0.003	0.001
0.000	0.001	0.001	0.003	0.005	0.010	0.021	0.060	0.150	0.364	0.281	0.026	0.023	0.023	0.017	0.011	0.004	0.001
0.000	0.000	0.001	0.001	0.002	0.007	0.015	0.051	0.144	0.395	0.321	0.023	0.020	0.013	0.005	0.002	0.000	0.000
0.000	0.000	0.001	0.002	0.005	0.007	0.018	0.040	0.124	0.363	0.371	0.027	0.019	0.012	0.007	0.003	0.001	0.000
0.000	0.000	0.000	0.001	0.002	0.003	0.012	0.030	0.111	0.352	0.431	0.020	0.015	0.011	0.007	0.004	0.001	0.000
0.000	0.000	0.000	0.001	0.002	0.005	0.012	0.034	0.120	0.385	0.414	0.009	0.006	0.005	0.004	0.002	0.000	0.000
0.000	0.000	0.000	0.001	0.001	0.005	0.013	0.033	0.111	0.405	0.423	0.004	0.002	0.001	0.001	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.002	0.004	0.011	0.036	0.148	0.415	0.340	0.012	0.011	0.011	0.005	0.002	0.001	0.000
