
Initial statistics: 100 variables; iteration 0; function evaluation 0; phase 1
Function value 2.8962372e+04; maximum gradient component mag -7.3722e+05
 97 -0.01847 -1.14531e+01 | 98  0.05110  4.07986e+01 | 99  0.29277 -4.38853e+01
100  0.58156 -5.25283e+01 |
100 variables; iteration 100; function evaluation 136; phase 1
Function value 1.0826248e+04; maximum gradient component mag 4.2274e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.23892 -3.85438e+02 |  2  0.15763 -2.15502e+01 |  3  0.13940 -2.37032e+01
  4 -0.14223 -2.10995e+02 |  5  0.11789  1.51394e+02 |  6  0.07739 -8.83370e+01
  7  0.14941  1.01090e+03 |  8  0.15527  1.68664e+03 |  9  0.11965  7.17184e+02
 10  0.09488  3.93021e+02 | 11  0.10551  1.24777e+03 | 12 -0.06615  5.68845e+01
 13 -0.06755  6.45163e+01 | 14 -1.97699 -1.85107e+02 | 15 -0.34023 -3.87447e-01
 16 -0.61626  1.16909e-03 | 17 -0.61626  1.16900e-03 | 18 -0.34324 -9.84940e-02
 19  0.32875  3.03494e+01 | 20  0.18883 -1.17403e+02 | 21  0.13709 -2.58037e+01
 22  0.02957 -3.66305e+01 | 23  0.02168  3.34745e+01 | 24  0.01473  3.72088e+01
 25  0.03975  1.47125e+02 | 26  0.04903  1.32846e+02 | 27  0.06069  9.34709e+01
 28  0.06060 -2.89318e+01 | 29  0.08424  5.15380e+02 | 30  0.10753  3.45275e+03
 31  0.02023  3.05732e+02 | 32 -0.03526 -1.61938e+01 | 33 -2.01538 -3.74028e+02
 34 -0.07059  2.39343e+01 | 35 -0.06401  5.79658e+01 | 36 -0.79866 -1.36338e+00
 37 -0.05460  2.98556e+03 | 38  0.02658  4.16496e+02 | 39  0.16570 -6.17976e+02
 40  0.10292 -3.35890e+02 | 41  0.12524 -2.00472e+03 | 42  0.11531 -1.21129e+03
 43  0.13092 -1.14729e+03 | 44  0.07247 -1.39381e+03 | 45  0.11071 -8.33860e+02
 46  0.11098  9.43133e+02 | 47  0.15899  2.60655e+03 | 48  0.17914  2.79947e+03
 49  0.09039  1.29069e+03 | 50  0.16217  4.22742e+03 | 51  0.14078  2.62322e+03
 52 -0.72614  3.32283e+02 | 53  0.07847 -5.15760e+02 | 54  0.13505  3.58595e+03
 55  0.01737  8.29298e+02 | 56  0.13173  2.54001e+03 | 57  0.13305  3.55071e+03
 58  0.10220  1.57953e+03 | 59  0.16834  3.60629e+01 | 60  0.11695 -1.44758e+02
 61  0.11070  5.40539e+02 | 62 -0.82933  2.11037e+02 | 63 -1.03654 -4.56641e+01
 64 -0.52987  4.53543e+02 | 65  0.17403  8.47163e+02 | 66 -0.42545  6.25412e+02
 67  0.00632 -3.59105e+03 | 68  0.02013  1.57212e+01 | 69 -0.84485 -9.89430e+00
 70 -1.09579  9.14477e+01 | 71  0.15890 -4.62736e+02 | 72 -0.08365  5.73052e+02
 73 -0.23719  8.40009e+02 | 74 -0.15206 -2.97595e+01 | 75  1.60606 -1.93894e+02
 76 -0.02471 -8.27535e+01 | 77 -0.02941 -3.02172e+02 | 78 -0.05984 -4.13644e+02
 79  0.05940 -2.27935e+02 | 80  0.06652 -2.10101e+02 | 81 -0.05163 -3.66731e+02
 82 -0.07255 -8.76807e+02 | 83 -0.03884 -2.86543e+02 | 84  0.00231 -2.54343e+02
 85 -0.00933  1.52248e+02 | 86 -0.05720 -4.94507e+02 | 87  0.01173  4.13225e+02
 88 -0.06883  4.80980e+02 | 89 -0.08851  3.95210e+02 | 90 -0.08153 -7.42505e+02
 91 -0.01801  3.61856e+02 | 92 -0.09196 -3.37778e+02 | 93  0.00232  2.48894e+01
 94 -0.03501  4.27781e+01 | 95 -0.07830  2.68296e+02 | 96 -0.04094  2.59625e+02
 97 -0.00264  1.71655e+02 | 98  0.00897 -2.48560e+02 | 99  0.25017 -3.11707e+01
100  0.63395 -3.00094e+00 |
100 variables; iteration 120; function evaluation 170; phase 1
Function value 1.0149997e+04; maximum gradient component mag 1.6224e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.24971 -1.67093e+00 |  2  0.14765 -1.12212e+02 |  3  0.14126 -6.38171e+01
  4  0.12524 -7.30752e+01 |  5  0.07716 -1.26316e+02 |  6  0.10796 -3.54828e+01
  7  0.11410  9.84613e+00 |  8  0.13650  1.42279e+02 |  9  0.12900  1.43950e+02
 10  0.11729  9.83065e+01 | 11  0.06942 -1.01073e+01 | 12 -0.05874 -8.09073e+00
 13 -0.06279 -3.94023e-01 | 14 -1.77821  2.64009e+00 | 15 -1.94509 -3.54212e+00
 16 -0.62293  3.71382e-05 | 17 -0.62293  3.70013e-05 | 18 -1.74525  1.45136e-01
 19  0.32582  8.10145e+00 | 20  0.25049 -5.46739e+00 | 21  0.14940 -6.18651e+00
 22  0.07101  1.32383e+01 | 23  0.01159 -5.43258e+00 | 24  0.00092 -2.24865e+01
 25  0.02022  1.41533e+01 | 26  0.02788 -1.28424e+01 | 27  0.04868 -9.20850e+00
 28  0.06423 -2.32871e+01 | 29  0.08352 -7.24858e+00 | 30  0.10428  2.72490e+02
 31  0.07632  7.11571e+01 | 32  0.05585  1.27580e+01 | 33 -1.97397  6.31285e+01
 34  0.00334  5.91837e+00 | 35 -0.10331 -1.45464e+01 | 36 -1.50927  3.14410e+00
 37 -0.04313  1.62243e+03 | 38 -0.02106 -1.80654e+02 | 39  0.13866 -3.83280e+02
 40  0.06135 -1.69383e+02 | 41  0.11805 -3.05012e+02 | 42  0.09414 -3.09184e+02
 43  0.06671 -8.40993e+01 | 44  0.10093 -5.55133e+01 | 45  0.06784  3.54767e+00
 46  0.09249  1.94815e+02 | 47  0.12546  3.72709e+02 | 48  0.14615  4.20413e+02
 49  0.10569  4.53175e+01 | 50  0.12099  1.94914e+02 | 51  0.09723  7.47595e+01
 52 -0.90032  4.91029e+00 | 53  0.09633  2.04319e+02 | 54  0.07298  3.22700e+02
 55  0.06445  4.90169e+02 | 56  0.08770  1.62775e+02 | 57  0.10546 -5.64351e+01
 58  0.07358 -1.83726e+02 | 59  0.14481  1.27212e+02 | 60  0.10971  3.91606e+02
 61  0.07857  2.69372e+02 | 62 -0.97700  1.13512e+00 | 63 -1.01387 -6.77169e-01
 64 -0.03354  1.16434e+01 | 65  0.09751  3.89181e+01 | 66 -0.30068  2.80556e+01
 67  0.03406 -2.08796e+02 | 68  0.03193 -2.40993e+00 | 69 -0.81906 -1.82766e+01
 70 -1.12826 -1.10753e+01 | 71  0.17098 -3.22579e+00 | 72 -0.19147  1.57179e+02
 73 -0.25932  1.31938e+02 | 74 -0.13934  7.21397e+00 | 75  1.77575 -5.61098e+01
 76 -0.04133 -1.46185e+01 | 77 -0.01535 -6.35026e+01 | 78 -0.04124 -2.31862e+01
 79  0.05864 -2.39586e+00 | 80  0.14540 -2.61704e+01 | 81 -0.00534 -4.87347e+01
 82 -0.06471 -3.58239e+01 | 83 -0.03554  1.80406e+01 | 84  0.01596  5.20409e+00
 85 -0.00116  3.25010e+01 | 86 -0.03025  6.84425e+00 | 87 -0.01903  6.55444e+01
